id,surahNumber,verseNumber,page,juz,hizb
v20_113,20,113,320,16,32.9
v20_114,20,114,320,16,32.9
v20_115,20,115,320,16,32.9
v20_116,20,116,320,16,32.9
v20_117,20,117,320,16,32.9
v20_118,20,118,320,16,32.9
v20_119,20,119,320,16,32.9
v20_120,20,120,320,16,32.9
v20_121,20,121,320,16,32.9
v20_122,20,122,320,16,32.9
v20_123,20,123,320,16,32.9
v20_124,20,124,320,16,32.9
v20_125,20,125,320,16,32.9
v20_126,20,126,321,17,33.0
v20_127,20,127,321,17,33.0
v20_128,20,128,321,17,33.0
v20_129,20,129,321,17,33.0
v20_130,20,130,321,17,33.0
v20_131,20,131,321,17,33.0
v20_132,20,132,321,17,33.0
v20_133,20,133,321,17,33.0
v20_134,20,134,321,17,33.0
v20_135,20,135,321,17,33.0
v21_1,21,1,322,17,33.1
v21_2,21,2,322,17,33.1
v21_3,21,3,322,17,33.1
v21_4,21,4,322,17,33.1
v21_5,21,5,322,17,33.1
v21_6,21,6,322,17,33.1
v21_7,21,7,322,17,33.1
v21_8,21,8,322,17,33.1
v21_9,21,9,322,17,33.1
v21_10,21,10,322,17,33.1
v21_11,21,11,323,17,33.2
v21_12,21,12,323,17,33.2
v21_13,21,13,323,17,33.2
v21_14,21,14,323,17,33.2
v21_15,21,15,323,17,33.2
v21_16,21,16,323,17,33.2
v21_17,21,17,323,17,33.2
v21_18,21,18,323,17,33.2
v21_19,21,19,323,17,33.2
v21_20,21,20,323,17,33.2
v21_21,21,21,323,17,33.2
v21_22,21,22,323,17,33.2
v21_23,21,23,323,17,33.2
v21_24,21,24,323,17,33.2
v21_25,21,25,324,17,33.3
v21_26,21,26,324,17,33.3
v21_27,21,27,324,17,33.3
v21_28,21,28,324,17,33.3
v21_29,21,29,324,17,33.3
v21_30,21,30,324,17,33.3
v21_31,21,31,324,17,33.3
v21_32,21,32,324,17,33.3
v21_33,21,33,324,17,33.3
v21_34,21,34,324,17,33.3
v21_35,21,35,324,17,33.3
v21_36,21,36,325,17,33.4
v21_37,21,37,325,17,33.4
v21_38,21,38,325,17,33.4
v21_39,21,39,325,17,33.4
v21_40,21,40,325,17,33.4
v21_41,21,41,325,17,33.4
v21_42,21,42,325,17,33.4
v21_43,21,43,325,17,33.4
v21_44,21,44,325,17,33.4
v21_45,21,45,326,17,33.5
v21_46,21,46,326,17,33.5
v21_47,21,47,326,17,33.5
v21_48,21,48,326,17,33.5
v21_49,21,49,326,17,33.5
v21_50,21,50,326,17,33.5
v21_51,21,51,326,17,33.5
v21_52,21,52,326,17,33.5
v21_53,21,53,326,17,33.5
v21_54,21,54,326,17,33.5
v21_55,21,55,326,17,33.5
v21_56,21,56,326,17,33.5
v21_57,21,57,326,17,33.5
v21_58,21,58,327,17,33.6
v21_59,21,59,327,17,33.6
v21_60,21,60,327,17,33.6
v21_61,21,61,327,17,33.6
v21_62,21,62,327,17,33.6
v21_63,21,63,327,17,33.6
v21_64,21,64,327,17,33.6
v21_65,21,65,327,17,33.6
v21_66,21,66,327,17,33.6
v21_67,21,67,327,17,33.6
v21_68,21,68,327,17,33.6
v21_69,21,69,327,17,33.6
v21_70,21,70,327,17,33.6
v21_71,21,71,327,17,33.6
v21_72,21,72,327,17,33.6
v21_73,21,73,328,17,33.7
v21_74,21,74,328,17,33.7
v21_75,21,75,328,17,33.7
v21_76,21,76,328,17,33.7
v21_77,21,77,328,17,33.7
v21_78,21,78,328,17,33.7
v21_79,21,79,328,17,33.7
v21_80,21,80,328,17,33.7
v21_81,21,81,328,17,33.7
v21_82,21,82,329,17,33.8
v21_83,21,83,329,17,33.8
v21_84,21,84,329,17,33.8
v21_85,21,85,329,17,33.8
v21_86,21,86,329,17,33.8
v21_87,21,87,329,17,33.8
v21_88,21,88,329,17,33.8
v21_89,21,89,329,17,33.8
v21_90,21,90,329,17,33.8
v21_91,21,91,330,17,33.9
v21_92,21,92,330,17,33.9
v21_93,21,93,330,17,33.9
v21_94,21,94,330,17,33.9
v21_95,21,95,330,17,33.9
v21_96,21,96,330,17,33.9
v21_97,21,97,330,17,33.9
v21_98,21,98,330,17,33.9
v21_99,21,99,330,17,33.9
v21_100,21,100,330,17,33.9
v21_101,21,101,330,17,33.9
v21_102,21,102,331,17,34.0
v21_103,21,103,331,17,34.0
v21_104,21,104,331,17,34.0
v21_105,21,105,331,17,34.0
v21_106,21,106,331,17,34.0
v21_107,21,107,331,17,34.0
v21_108,21,108,331,17,34.0
v21_109,21,109,331,17,34.0
v21_110,21,110,331,17,34.0
v21_111,21,111,331,17,34.0
v21_112,21,112,331,17,34.0
v22_1,22,1,332,17,34.1
v22_2,22,2,332,17,34.1
v22_3,22,3,332,17,34.1
v22_4,22,4,332,17,34.1
v22_5,22,5,332,17,34.1
v22_6,22,6,333,17,34.2
v22_7,22,7,333,17,34.2
v22_8,22,8,333,17,34.2
v22_9,22,9,333,17,34.2
v22_10,22,10,333,17,34.2
v22_11,22,11,333,17,34.2
v22_12,22,12,333,17,34.2
v22_13,22,13,333,17,34.2
v22_14,22,14,333,17,34.2
v22_15,22,15,333,17,34.2
v22_16,22,16,334,17,34.3
v22_17,22,17,334,17,34.3
v22_18,22,18,334,17,34.3
v22_19,22,19,334,17,34.3
v22_20,22,20,334,17,34.3
v22_21,22,21,334,17,34.3
v22_22,22,22,334,17,34.3
v22_23,22,23,334,17,34.3
v22_24,22,24,335,17,34.4
v22_25,22,25,335,17,34.4
v22_26,22,26,335,17,34.4
v22_27,22,27,335,17,34.4
v22_28,22,28,335,17,34.4
v22_29,22,29,335,17,34.4
v22_30,22,30,335,17,34.4
v22_31,22,31,336,17,34.5
v22_32,22,32,336,17,34.5
v22_33,22,33,336,17,34.5
v22_34,22,34,336,17,34.5
v22_35,22,35,336,17,34.5
v22_36,22,36,336,17,34.5
v22_37,22,37,336,17,34.5
v22_38,22,38,336,17,34.5
v22_39,22,39,337,17,34.6
v22_40,22,40,337,17,34.6
v22_41,22,41,337,17,34.6
v22_42,22,42,337,17,34.6
v22_43,22,43,337,17,34.6
v22_44,22,44,337,17,34.6
v22_45,22,45,337,17,34.6
v22_46,22,46,337,17,34.6
v22_47,22,47,338,17,34.7
v22_48,22,48,338,17,34.7
v22_49,22,49,338,17,34.7
v22_50,22,50,338,17,34.7
v22_51,22,51,338,17,34.7
v22_52,22,52,338,17,34.7
v22_53,22,53,338,17,34.7
v22_54,22,54,338,17,34.7
v22_55,22,55,338,17,34.7
v22_56,22,56,339,17,34.8
v22_57,22,57,339,17,34.8
v22_58,22,58,339,17,34.8
v22_59,22,59,339,17,34.8
v22_60,22,60,339,17,34.8
v22_61,22,61,339,17,34.8
v22_62,22,62,339,17,34.8
v22_63,22,63,339,17,34.8
v22_64,22,64,339,17,34.8
v22_65,22,65,340,17,34.9
v22_66,22,66,340,17,34.9
v22_67,22,67,340,17,34.9
v22_68,22,68,340,17,34.9
v22_69,22,69,340,17,34.9
v22_70,22,70,340,17,34.9
v22_71,22,71,340,17,34.9
v22_72,22,72,340,17,34.9
v22_73,22,73,341,18,35.0
v22_74,22,74,341,18,35.0
v22_75,22,75,341,18,35.0
v22_76,22,76,341,18,35.0
v22_77,22,77,341,18,35.0
v22_78,22,78,341,18,35.0
v23_1,23,1,342,18,35.1
v23_2,23,2,342,18,35.1
v23_3,23,3,342,18,35.1
v23_4,23,4,342,18,35.1
v23_5,23,5,342,18,35.1
v23_6,23,6,342,18,35.1
v23_7,23,7,342,18,35.1
v23_8,23,8,342,18,35.1
v23_9,23,9,342,18,35.1
v23_10,23,10,342,18,35.1
v23_11,23,11,342,18,35.1
v23_12,23,12,342,18,35.1
v23_13,23,13,342,18,35.1
v23_14,23,14,342,18,35.1
v23_15,23,15,342,18,35.1
v23_16,23,16,342,18,35.1
v23_17,23,17,342,18,35.1
v23_18,23,18,343,18,35.2
v23_19,23,19,343,18,35.2
v23_20,23,20,343,18,35.2
v23_21,23,21,343,18,35.2
v23_22,23,22,343,18,35.2
v23_23,23,23,343,18,35.2
v23_24,23,24,343,18,35.2
v23_25,23,25,343,18,35.2
v23_26,23,26,343,18,35.2
v23_27,23,27,343,18,35.2
v23_28,23,28,344,18,35.3
v23_29,23,29,344,18,35.3
v23_30,23,30,344,18,35.3
v23_31,23,31,344,18,35.3
v23_32,23,32,344,18,35.3
v23_33,23,33,344,18,35.3
v23_34,23,34,344,18,35.3
v23_35,23,35,344,18,35.3
v23_36,23,36,344,18,35.3
v23_37,23,37,344,18,35.3
v23_38,23,38,344,18,35.3
v23_39,23,39,344,18,35.3
v23_40,23,40,344,18,35.3
v23_41,23,41,344,18,35.3
v23_42,23,42,344,18,35.3
v23_43,23,43,345,18,35.4
v23_44,23,44,345,18,35.4
v23_45,23,45,345,18,35.4
v23_46,23,46,345,18,35.4
v23_47,23,47,345,18,35.4
v23_48,23,48,345,18,35.4
v23_49,23,49,345,18,35.4
v23_50,23,50,345,18,35.4
v23_51,23,51,345,18,35.4
v23_52,23,52,345,18,35.4
v23_53,23,53,345,18,35.4
v23_54,23,54,345,18,35.4
v23_55,23,55,345,18,35.4
v23_56,23,56,345,18,35.4
v23_57,23,57,345,18,35.4
v23_58,23,58,345,18,35.4
v23_59,23,59,345,18,35.4
v23_60,23,60,346,18,35.5
v23_61,23,61,346,18,35.5
v23_62,23,62,346,18,35.5
v23_63,23,63,346,18,35.5
v23_64,23,64,346,18,35.5
v23_65,23,65,346,18,35.5
v23_66,23,66,346,18,35.5
v23_67,23,67,346,18,35.5
v23_68,23,68,346,18,35.5
v23_69,23,69,346,18,35.5
v23_70,23,70,346,18,35.5
v23_71,23,71,346,18,35.5
v23_72,23,72,346,18,35.5
v23_73,23,73,346,18,35.5
v23_74,23,74,346,18,35.5
v23_75,23,75,347,18,35.6
v23_76,23,76,347,18,35.6
v23_77,23,77,347,18,35.6
v23_78,23,78,347,18,35.6
v23_79,23,79,347,18,35.6
v23_80,23,80,347,18,35.6
v23_81,23,81,347,18,35.6
v23_82,23,82,347,18,35.6
v23_83,23,83,347,18,35.6
v23_84,23,84,347,18,35.6
v23_85,23,85,347,18,35.6
v23_86,23,86,347,18,35.6
v23_87,23,87,347,18,35.6
v23_88,23,88,347,18,35.6
v23_89,23,89,347,18,35.6
v23_90,23,90,348,18,35.7
v23_91,23,91,348,18,35.7
v23_92,23,92,348,18,35.7
v23_93,23,93,348,18,35.7
v23_94,23,94,348,18,35.7
v23_95,23,95,348,18,35.7
v23_96,23,96,348,18,35.7
v23_97,23,97,348,18,35.7
v23_98,23,98,348,18,35.7
v23_99,23,99,348,18,35.7
v23_100,23,100,348,18,35.7
v23_101,23,101,348,18,35.7
v23_102,23,102,348,18,35.7
v23_103,23,103,348,18,35.7
v23_104,23,104,348,18,35.7
v23_105,23,105,349,18,35.8
v23_106,23,106,349,18,35.8
v23_107,23,107,349,18,35.8
v23_108,23,108,349,18,35.8
v23_109,23,109,349,18,35.8
v23_110,23,110,349,18,35.8
v23_111,23,111,349,18,35.8
v23_112,23,112,349,18,35.8
v23_113,23,113,349,18,35.8
v23_114,23,114,349,18,35.8
v23_115,23,115,349,18,35.8
v23_116,23,116,349,18,35.8
v23_117,23,117,349,18,35.8
v23_118,23,118,349,18,35.8
v24_1,24,1,350,18,35.9
v24_2,24,2,350,18,35.9
v24_3,24,3,350,18,35.9
v24_4,24,4,350,18,35.9
v24_5,24,5,350,18,35.9
v24_6,24,6,350,18,35.9
v24_7,24,7,350,18,35.9
v24_8,24,8,350,18,35.9
v24_9,24,9,350,18,35.9
v24_10,24,10,350,18,35.9
v24_11,24,11,351,18,36.0
v24_12,24,12,351,18,36.0
v24_13,24,13,351,18,36.0
v24_14,24,14,351,18,36.0
v24_15,24,15,351,18,36.0
v24_16,24,16,351,18,36.0
v24_17,24,17,351,18,36.0
v24_18,24,18,351,18,36.0
v24_19,24,19,351,18,36.0
v24_20,24,20,351,18,36.0
v24_21,24,21,352,18,36.1
v24_22,24,22,352,18,36.1
v24_23,24,23,352,18,36.1
v24_24,24,24,352,18,36.1
v24_25,24,25,352,18,36.1
v24_26,24,26,352,18,36.1
v24_27,24,27,352,18,36.1
v24_28,24,28,353,18,36.2
v24_29,24,29,353,18,36.2
v24_30,24,30,353,18,36.2
v24_31,24,31,353,18,36.2
v24_32,24,32,354,18,36.3
v24_33,24,33,354,18,36.3
v24_34,24,34,354,18,36.3
v24_35,24,35,354,18,36.3
v24_36,24,36,354,18,36.3
v24_37,24,37,355,18,36.4
v24_38,24,38,355,18,36.4
v24_39,24,39,355,18,36.4
v24_40,24,40,355,18,36.4
v24_41,24,41,355,18,36.4
v24_42,24,42,355,18,36.4
v24_43,24,43,355,18,36.4
v24_44,24,44,356,18,36.5
v24_45,24,45,356,18,36.5
v24_46,24,46,356,18,36.5
v24_47,24,47,356,18,36.5
v24_48,24,48,356,18,36.5
v24_49,24,49,356,18,36.5
v24_50,24,50,356,18,36.5
v24_51,24,51,356,18,36.5
v24_52,24,52,356,18,36.5
v24_53,24,53,356,18,36.5
v24_54,24,54,357,18,36.6
v24_55,24,55,357,18,36.6
v24_56,24,56,357,18,36.6
v24_57,24,57,357,18,36.6
v24_58,24,58,357,18,36.6
v24_59,24,59,358,18,36.7
v24_60,24,60,358,18,36.7
v24_61,24,61,358,18,36.7
v24_62,24,62,359,18,36.8
v24_63,24,63,359,18,36.8
v24_64,24,64,359,18,36.8
v25_1,25,1,359,18,36.8
v25_2,25,2,359,18,36.8
v25_3,25,3,360,18,36.9
v25_4,25,4,360,18,36.9
v25_5,25,5,360,18,36.9
v25_6,25,6,360,18,36.9
v25_7,25,7,360,18,36.9
v25_8,25,8,360,18,36.9
v25_9,25,9,360,18,36.9
v25_10,25,10,360,18,36.9
v25_11,25,11,360,18,36.9
v25_12,25,12,361,19,37.0
v25_13,25,13,361,19,37.0
v25_14,25,14,361,19,37.0
v25_15,25,15,361,19,37.0
v25_16,25,16,361,19,37.0
v25_17,25,17,361,19,37.0
v25_18,25,18,361,19,37.0
v25_19,25,19,361,19,37.0
v25_20,25,20,361,19,37.0
v25_21,25,21,362,19,37.1
v25_22,25,22,362,19,37.1
v25_23,25,23,362,19,37.1
v25_24,25,24,362,19,37.1
v25_25,25,25,362,19,37.1
v25_26,25,26,362,19,37.1
v25_27,25,27,362,19,37.1
v25_28,25,28,362,19,37.1
v25_29,25,29,362,19,37.1
v25_30,25,30,362,19,37.1
v25_31,25,31,362,19,37.1
v25_32,25,32,362,19,37.1
v25_33,25,33,363,19,37.2
v25_34,25,34,363,19,37.2
v25_35,25,35,363,19,37.2
v25_36,25,36,363,19,37.2
v25_37,25,37,363,19,37.2
v25_38,25,38,363,19,37.2
v25_39,25,39,363,19,37.2
v25_40,25,40,363,19,37.2
v25_41,25,41,363,19,37.2
v25_42,25,42,363,19,37.2
v25_43,25,43,363,19,37.2
v25_44,25,44,364,19,37.3
v25_45,25,45,364,19,37.3
v25_46,25,46,364,19,37.3
v25_47,25,47,364,19,37.3
v25_48,25,48,364,19,37.3
v25_49,25,49,364,19,37.3
v25_50,25,50,364,19,37.3
v25_51,25,51,364,19,37.3
v25_52,25,52,364,19,37.3
v25_53,25,53,364,19,37.3
v25_54,25,54,364,19,37.3
v25_55,25,55,364,19,37.3
v25_56,25,56,365,19,37.4
v25_57,25,57,365,19,37.4
v25_58,25,58,365,19,37.4
v25_59,25,59,365,19,37.4
v25_60,25,60,365,19,37.4
v25_61,25,61,365,19,37.4
v25_62,25,62,365,19,37.4
v25_63,25,63,365,19,37.4
v25_64,25,64,365,19,37.4
v25_65,25,65,365,19,37.4
v25_66,25,66,365,19,37.4
v25_67,25,67,365,19,37.4
v25_68,25,68,366,19,37.5
v25_69,25,69,366,19,37.5
v25_70,25,70,366,19,37.5
v25_71,25,71,366,19,37.5
v25_72,25,72,366,19,37.5
v25_73,25,73,366,19,37.5
v25_74,25,74,366,19,37.5
v25_75,25,75,366,19,37.5
v25_76,25,76,366,19,37.5
v25_77,25,77,366,19,37.5
v26_1,26,1,367,19,37.6
v26_2,26,2,367,19,37.6
v26_3,26,3,367,19,37.6
v26_4,26,4,367,19,37.6
v26_5,26,5,367,19,37.6
v26_6,26,6,367,19,37.6
v26_7,26,7,367,19,37.6
v26_8,26,8,367,19,37.6
v26_9,26,9,367,19,37.6
v26_10,26,10,367,19,37.6
v26_11,26,11,367,19,37.6
v26_12,26,12,367,19,37.6
v26_13,26,13,367,19,37.6
v26_14,26,14,367,19,37.6
v26_15,26,15,367,19,37.6
v26_16,26,16,367,19,37.6
v26_17,26,17,367,19,37.6
v26_18,26,18,367,19,37.6
v26_19,26,19,367,19,37.6
v26_20,26,20,368,19,37.7
v26_21,26,21,368,19,37.7
v26_22,26,22,368,19,37.7
v26_23,26,23,368,19,37.7
v26_24,26,24,368,19,37.7
v26_25,26,25,368,19,37.7
v26_26,26,26,368,19,37.7
v26_27,26,27,368,19,37.7
v26_28,26,28,368,19,37.7
v26_29,26,29,368,19,37.7
v26_30,26,30,368,19,37.7
v26_31,26,31,368,19,37.7
v26_32,26,32,368,19,37.7
v26_33,26,33,368,19,37.7
v26_34,26,34,368,19,37.7
v26_35,26,35,368,19,37.7
v26_36,26,36,368,19,37.7
v26_37,26,37,368,19,37.7
v26_38,26,38,368,19,37.7
v26_39,26,39,368,19,37.7
v26_40,26,40,369,19,37.8
v26_41,26,41,369,19,37.8
v26_42,26,42,369,19,37.8
v26_43,26,43,369,19,37.8
v26_44,26,44,369,19,37.8
v26_45,26,45,369,19,37.8
v26_46,26,46,369,19,37.8
v26_47,26,47,369,19,37.8
v26_48,26,48,369,19,37.8
v26_49,26,49,369,19,37.8
v26_50,26,50,369,19,37.8
v26_51,26,51,369,19,37.8
v26_52,26,52,369,19,37.8
v26_53,26,53,369,19,37.8
v26_54,26,54,369,19,37.8
v26_55,26,55,369,19,37.8
v26_56,26,56,369,19,37.8
v26_57,26,57,369,19,37.8
v26_58,26,58,369,19,37.8
v26_59,26,59,369,19,37.8
v26_60,26,60,369,19,37.8
v26_61,26,61,370,19,37.9
v26_62,26,62,370,19,37.9
v26_63,26,63,370,19,37.9
v26_64,26,64,370,19,37.9
v26_65,26,65,370,19,37.9
v26_66,26,66,370,19,37.9
v26_67,26,67,370,19,37.9
v26_68,26,68,370,19,37.9
v26_69,26,69,370,19,37.9
v26_70,26,70,370,19,37.9
v26_71,26,71,370,19,37.9
v26_72,26,72,370,19,37.9
v26_73,26,73,370,19,37.9
v26_74,26,74,370,19,37.9
v26_75,26,75,370,19,37.9
v26_76,26,76,370,19,37.9
v26_77,26,77,370,19,37.9
v26_78,26,78,370,19,37.9
v26_79,26,79,370,19,37.9
v26_80,26,80,370,19,37.9
v26_81,26,81,370,19,37.9
v26_82,26,82,370,19,37.9
v26_83,26,83,370,19,37.9
v26_84,26,84,371,19,38.0
v26_85,26,85,371,19,38.0
v26_86,26,86,371,19,38.0
v26_87,26,87,371,19,38.0
v26_88,26,88,371,19,38.0
v26_89,26,89,371,19,38.0
v26_90,26,90,371,19,38.0
v26_91,26,91,371,19,38.0
v26_92,26,92,371,19,38.0
v26_93,26,93,371,19,38.0
v26_94,26,94,371,19,38.0
v26_95,26,95,371,19,38.0
v26_96,26,96,371,19,38.0
v26_97,26,97,371,19,38.0
v26_98,26,98,371,19,38.0
v26_99,26,99,371,19,38.0
v26_100,26,100,371,19,38.0
v26_101,26,101,371,19,38.0
v26_102,26,102,371,19,38.0
v26_103,26,103,371,19,38.0
v26_104,26,104,371,19,38.0
v26_105,26,105,371,19,38.0
v26_106,26,106,371,19,38.0
v26_107,26,107,371,19,38.0
v26_108,26,108,371,19,38.0
v26_109,26,109,371,19,38.0
v26_110,26,110,371,19,38.0
v26_111,26,111,371,19,38.0
v26_112,26,112,372,19,38.1
v26_113,26,113,372,19,38.1
v26_114,26,114,372,19,38.1
v26_115,26,115,372,19,38.1
v26_116,26,116,372,19,38.1
v26_117,26,117,372,19,38.1
v26_118,26,118,372,19,38.1
v26_119,26,119,372,19,38.1
v26_120,26,120,372,19,38.1
v26_121,26,121,372,19,38.1
v26_122,26,122,372,19,38.1
v26_123,26,123,372,19,38.1
v26_124,26,124,372,19,38.1
v26_125,26,125,372,19,38.1
v26_126,26,126,372,19,38.1
v26_127,26,127,372,19,38.1
v26_128,26,128,372,19,38.1
v26_129,26,129,372,19,38.1
v26_130,26,130,372,19,38.1
v26_131,26,131,372,19,38.1
v26_132,26,132,372,19,38.1
v26_133,26,133,372,19,38.1
v26_134,26,134,372,19,38.1
v26_135,26,135,372,19,38.1
v26_136,26,136,372,19,38.1
v26_137,26,137,373,19,38.2
v26_138,26,138,373,19,38.2
v26_139,26,139,373,19,38.2
v26_140,26,140,373,19,38.2
v26_141,26,141,373,19,38.2
v26_142,26,142,373,19,38.2
v26_143,26,143,373,19,38.2
v26_144,26,144,373,19,38.2
v26_145,26,145,373,19,38.2
v26_146,26,146,373,19,38.2
v26_147,26,147,373,19,38.2
v26_148,26,148,373,19,38.2
v26_149,26,149,373,19,38.2
v26_150,26,150,373,19,38.2
v26_151,26,151,373,19,38.2
v26_152,26,152,373,19,38.2
v26_153,26,153,373,19,38.2
v26_154,26,154,373,19,38.2
v26_155,26,155,373,19,38.2
v26_156,26,156,373,19,38.2
v26_157,26,157,373,19,38.2
v26_158,26,158,373,19,38.2
v26_159,26,159,373,19,38.2
v26_160,26,160,374,19,38.3
v26_161,26,161,374,19,38.3
v26_162,26,162,374,19,38.3
v26_163,26,163,374,19,38.3
v26_164,26,164,374,19,38.3
v26_165,26,165,374,19,38.3
v26_166,26,166,374,19,38.3
v26_167,26,167,374,19,38.3
v26_168,26,168,374,19,38.3
v26_169,26,169,374,19,38.3
v26_170,26,170,374,19,38.3
v26_171,26,171,374,19,38.3
v26_172,26,172,374,19,38.3
v26_173,26,173,374,19,38.3
v26_174,26,174,374,19,38.3
v26_175,26,175,374,19,38.3
v26_176,26,176,374,19,38.3
v26_177,26,177,374,19,38.3
v26_178,26,178,374,19,38.3
v26_179,26,179,374,19,38.3
v26_180,26,180,374,19,38.3
v26_181,26,181,374,19,38.3
v26_182,26,182,374,19,38.3
v26_183,26,183,374,19,38.3
v26_184,26,184,375,19,38.4
v26_185,26,185,375,19,38.4
v26_186,26,186,375,19,38.4
v26_187,26,187,375,19,38.4
v26_188,26,188,375,19,38.4
v26_189,26,189,375,19,38.4
v26_190,26,190,375,19,38.4
v26_191,26,191,375,19,38.4
v26_192,26,192,375,19,38.4
v26_193,26,193,375,19,38.4
v26_194,26,194,375,19,38.4
v26_195,26,195,375,19,38.4
v26_196,26,196,375,19,38.4
v26_197,26,197,375,19,38.4
v26_198,26,198,375,19,38.4
v26_199,26,199,375,19,38.4
v26_200,26,200,375,19,38.4
v26_201,26,201,375,19,38.4
v26_202,26,202,375,19,38.4
v26_203,26,203,375,19,38.4
v26_204,26,204,375,19,38.4
v26_205,26,205,375,19,38.4
v26_206,26,206,375,19,38.4
v26_207,26,207,376,19,38.5
v26_208,26,208,376,19,38.5
v26_209,26,209,376,19,38.5
v26_210,26,210,376,19,38.5
v26_211,26,211,376,19,38.5
v26_212,26,212,376,19,38.5
v26_213,26,213,376,19,38.5
v26_214,26,214,376,19,38.5
v26_215,26,215,376,19,38.5
v26_216,26,216,376,19,38.5
v26_217,26,217,376,19,38.5
v26_218,26,218,376,19,38.5
v26_219,26,219,376,19,38.5
v26_220,26,220,376,19,38.5
v26_221,26,221,376,19,38.5
v26_222,26,222,376,19,38.5
v26_223,26,223,376,19,38.5
v26_224,26,224,376,19,38.5
v26_225,26,225,376,19,38.5
v26_226,26,226,376,19,38.5
v26_227,26,227,376,19,38.5
v27_1,27,1,377,19,38.6
v27_2,27,2,377,19,38.6
v27_3,27,3,377,19,38.6
v27_4,27,4,377,19,38.6
v27_5,27,5,377,19,38.6
v27_6,27,6,377,19,38.6
v27_7,27,7,377,19,38.6
v27_8,27,8,377,19,38.6
v27_9,27,9,377,19,38.6
v27_10,27,10,377,19,38.6
v27_11,27,11,377,19,38.6
v27_12,27,12,377,19,38.6
v27_13,27,13,377,19,38.6
v27_14,27,14,378,19,38.7
v27_15,27,15,378,19,38.7
v27_16,27,16,378,19,38.7
v27_17,27,17,378,19,38.7
v27_18,27,18,378,19,38.7
v27_19,27,19,378,19,38.7
v27_20,27,20,378,19,38.7
v27_21,27,21,378,19,38.7
v27_22,27,22,378,19,38.7
v27_23,27,23,379,19,38.8
v27_24,27,24,379,19,38.8
v27_25,27,25,379,19,38.8
v27_26,27,26,379,19,38.8
v27_27,27,27,379,19,38.8
v27_28,27,28,379,19,38.8
v27_29,27,29,379,19,38.8
v27_30,27,30,379,19,38.8
v27_31,27,31,379,19,38.8
v27_32,27,32,379,19,38.8
v27_33,27,33,379,19,38.8
v27_34,27,34,379,19,38.8
v27_35,27,35,379,19,38.8
v27_36,27,36,380,19,38.9
v27_37,27,37,380,19,38.9
v27_38,27,38,380,19,38.9
v27_39,27,39,380,19,38.9
v27_40,27,40,380,19,38.9
v27_41,27,41,380,19,38.9
v27_42,27,42,380,19,38.9
v27_43,27,43,380,19,38.9
v27_44,27,44,380,19,38.9
v27_45,27,45,381,20,39.0
v27_46,27,46,381,20,39.0
v27_47,27,47,381,20,39.0
v27_48,27,48,381,20,39.0
v27_49,27,49,381,20,39.0
v27_50,27,50,381,20,39.0
v27_51,27,51,381,20,39.0
v27_52,27,52,381,20,39.0
v27_53,27,53,381,20,39.0
v27_54,27,54,381,20,39.0
v27_55,27,55,381,20,39.0
v27_56,27,56,382,20,39.1
v27_57,27,57,382,20,39.1
v27_58,27,58,382,20,39.1
v27_59,27,59,382,20,39.1
v27_60,27,60,382,20,39.1
v27_61,27,61,382,20,39.1
v27_62,27,62,382,20,39.1
v27_63,27,63,382,20,39.1
v27_64,27,64,383,20,39.2
v27_65,27,65,383,20,39.2
v27_66,27,66,383,20,39.2
v27_67,27,67,383,20,39.2
v27_68,27,68,383,20,39.2
v27_69,27,69,383,20,39.2
v27_70,27,70,383,20,39.2
v27_71,27,71,383,20,39.2
v27_72,27,72,383,20,39.2
v27_73,27,73,383,20,39.2
v27_74,27,74,383,20,39.2
v27_75,27,75,383,20,39.2
v27_76,27,76,383,20,39.2
v27_77,27,77,384,20,39.3
v27_78,27,78,384,20,39.3
v27_79,27,79,384,20,39.3
v27_80,27,80,384,20,39.3
v27_81,27,81,384,20,39.3
v27_82,27,82,384,20,39.3
v27_83,27,83,384,20,39.3
v27_84,27,84,384,20,39.3
v27_85,27,85,384,20,39.3
v27_86,27,86,384,20,39.3
v27_87,27,87,384,20,39.3
v27_88,27,88,384,20,39.3
v27_89,27,89,385,20,39.4
v27_90,27,90,385,20,39.4
v27_91,27,91,385,20,39.4
v27_92,27,92,385,20,39.4
v27_93,27,93,385,20,39.4
v28_1,28,1,385,20,39.4
v28_2,28,2,385,20,39.4
v28_3,28,3,385,20,39.4
v28_4,28,4,385,20,39.4
v28_5,28,5,385,20,39.4
v28_6,28,6,386,20,39.5
v28_7,28,7,386,20,39.5
v28_8,28,8,386,20,39.5
v28_9,28,9,386,20,39.5
v28_10,28,10,386,20,39.5
v28_11,28,11,386,20,39.5
v28_12,28,12,386,20,39.5
v28_13,28,13,386,20,39.5
v28_14,28,14,387,20,39.6
v28_15,28,15,387,20,39.6
v28_16,28,16,387,20,39.6
v28_17,28,17,387,20,39.6
v28_18,28,18,387,20,39.6
v28_19,28,19,387,20,39.6
v28_20,28,20,387,20,39.6
v28_21,28,21,387,20,39.6
v28_22,28,22,388,20,39.7
v28_23,28,23,388,20,39.7
v28_24,28,24,388,20,39.7
v28_25,28,25,388,20,39.7
v28_26,28,26,388,20,39.7
v28_27,28,27,388,20,39.7
v28_28,28,28,388,20,39.7
v28_29,28,29,389,20,39.8
v28_30,28,30,389,20,39.8
